Salt,Temperatures_K,Thermal_Conductivity_W_mK
1.0ThF4,"1384.000000,1383.151515,1382.303030,1381.454545,1380.606061,1379.757576,1378.909091,1378.060606,1377.212121,1376.363636,1375.515152,1374.666667,1373.818182,1372.969697,1372.121212,1371.272727,1370.424242,1369.575758,1368.727273,1367.878788,1367.030303,1366.181818,1365.333333,1364.484848,1363.636364,1362.787879,1361.939394,1361.090909,1360.242424,1359.393939,1358.545455,1357.696970,1356.848485,1356.000000,1355.151515,1354.303030,1353.454545,1352.606061,1351.757576,1350.909091,1350.060606,1349.212121,1348.363636,1347.515152,1346.666667,1345.818182,1344.969697,1344.121212,1343.272727,1342.424242,1341.575758,1340.727273,1339.878788,1339.030303,1338.181818,1337.333333,1336.484848,1335.636364,1334.787879,1333.939394,1333.090909,1332.242424,1331.393939,1330.545455,1329.696970,1328.848485,1328.000000,1327.151515,1326.303030,1325.454545,1324.606061,1323.757576,1322.909091,1322.060606,1321.212121,1320.363636,1319.515152,1318.666667,1317.818182,1316.969697,1316.121212,1315.272727,1314.424242,1313.575758,1312.727273,1311.878788,1311.030303,1310.181818,1309.333333,1308.484848,1307.636364,1306.787879,1305.939394,1305.090909,1304.242424,1303.393939,1302.545455,1301.696970,1300.848485,1300.000000","0.359546,0.359574,0.359601,0.359629,0.359656,0.359684,0.359711,0.359739,0.359766,0.359794,0.359821,0.359849,0.359876,0.359904,0.359931,0.359959,0.359986,0.360014,0.360041,0.360069,0.360096,0.360124,0.360151,0.360179,0.360206,0.360234,0.360261,0.360289,0.360316,0.360344,0.360371,0.360399,0.360426,0.360454,0.360481,0.360509,0.360536,0.360564,0.360591,0.360619,0.360646,0.360674,0.360701,0.360729,0.360756,0.360784,0.360811,0.360839,0.360866,0.360894,0.360921,0.360949,0.360976,0.361004,0.361031,0.361059,0.361086,0.361114,0.361141,0.361169,0.361196,0.361224,0.361251,0.361279,0.361306,0.361334,0.361361,0.361389,0.361416,0.361444,0.361471,0.361499,0.361526,0.361554,0.361581,0.361609,0.361636,0.361664,0.361691,0.361719,0.361746,0.361774,0.361801,0.361829,0.361856,0.361884,0.361911,0.361939,0.361966,0.361994,0.362021,0.362049,0.362076,0.362104,0.362131,0.362159,0.362186,0.362214,0.362241,0.362269"
1.0UF4,"1309.000000,1311.939394,1314.878788,1317.818182,1320.757576,1323.696970,1326.636364,1329.575758,1332.515152,1335.454545,1338.393939,1341.333333,1344.272727,1347.212121,1350.151515,1353.090909,1356.030303,1358.969697,1361.909091,1364.848485,1367.787879,1370.727273,1373.666667,1376.606061,1379.545455,1382.484848,1385.424242,1388.363636,1391.303030,1394.242424,1397.181818,1400.121212,1403.060606,1406.000000,1408.939394,1411.878788,1414.818182,1417.757576,1420.696970,1423.636364,1426.575758,1429.515152,1432.454545,1435.393939,1438.333333,1441.272727,1444.212121,1447.151515,1450.090909,1453.030303,1455.969697,1458.909091,1461.848485,1464.787879,1467.727273,1470.666667,1473.606061,1476.545455,1479.484848,1482.424242,1485.363636,1488.303030,1491.242424,1494.181818,1497.121212,1500.060606,1503.000000,1505.939394,1508.878788,1511.818182,1514.757576,1517.696970,1520.636364,1523.575758,1526.515152,1529.454545,1532.393939,1535.333333,1538.272727,1541.212121,1544.151515,1547.090909,1550.030303,1552.969697,1555.909091,1558.848485,1561.787879,1564.727273,1567.666667,1570.606061,1573.545455,1576.484848,1579.424242,1582.363636,1585.303030,1588.242424,1591.181818,1594.121212,1597.060606,1600.000000","0.287228,0.287148,0.287068,0.286988,0.286908,0.286828,0.286748,0.286668,0.286588,0.286508,0.286428,0.286348,0.286267,0.286187,0.286107,0.286027,0.285947,0.285867,0.285787,0.285707,0.285627,0.285547,0.285467,0.285386,0.285306,0.285226,0.285146,0.285066,0.284986,0.284906,0.284826,0.284746,0.284666,0.284586,0.284506,0.284425,0.284345,0.284265,0.284185,0.284105,0.284025,0.283945,0.283865,0.283785,0.283705,0.283625,0.283545,0.283464,0.283384,0.283304,0.283224,0.283144,0.283064,0.282984,0.282904,0.282824,0.282744,0.282664,0.282584,0.282503,0.282423,0.282343,0.282263,0.282183,0.282103,0.282023,0.281943,0.281863,0.281783,0.281703,0.281623,0.281542,0.281462,0.281382,0.281302,0.281222,0.281142,0.281062,0.280982,0.280902,0.280822,0.280742,0.280661,0.280581,0.280501,0.280421,0.280341,0.280261,0.280181,0.280101,0.280021,0.279941,0.279861,0.279781,0.279700,0.279620,0.279540,0.279460,0.279380,0.279300"
0.64NaCl-0.36UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.113450,0.113240,0.113030,0.112820,0.112610,0.112400,0.112190,0.111980,0.111770,0.111560,0.111350,0.111140,0.110930,0.110720,0.110510,0.110300,0.110089,0.109879,0.109669,0.109459,0.109249,0.109039,0.108829,0.108619,0.108409,0.108199,0.107989,0.107778,0.107568,0.107358,0.107148,0.106938,0.106728,0.106517,0.106307,0.106097,0.105887,0.105677,0.105467,0.105256,0.105046,0.104836,0.104626,0.104415,0.104205,0.103995,0.103785,0.103574,0.103364,0.103154,0.102944,0.102733,0.102523,0.102313,0.102102,0.101892,0.101682,0.101471,0.101261,0.101051,0.100840,0.100630,0.100420,0.100209,0.099999,0.099789,0.099578,0.099368,0.099157,0.098947,0.098736,0.098526,0.098316,0.098105,0.097895,0.097684,0.097474,0.097263,0.097053,0.096842,0.096632,0.096421,0.096211,0.096000,0.095790,0.095579,0.095369,0.095158,0.094947,0.094737,0.094526,0.094316,0.094105,0.093894,0.093684,0.093473,0.093262,0.093052,0.092841,0.092630"
0.63NaCl-0.37UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.114765,0.114551,0.114337,0.114124,0.113910,0.113696,0.113482,0.113269,0.113055,0.112841,0.112627,0.112414,0.112200,0.111986,0.111772,0.111558,0.111345,0.111131,0.110917,0.110703,0.110489,0.110276,0.110062,0.109848,0.109634,0.109420,0.109206,0.108992,0.108779,0.108565,0.108351,0.108137,0.107923,0.107709,0.107495,0.107281,0.107067,0.106853,0.106639,0.106426,0.106212,0.105998,0.105784,0.105570,0.105356,0.105142,0.104928,0.104714,0.104500,0.104286,0.104072,0.103858,0.103644,0.103430,0.103216,0.103002,0.102788,0.102574,0.102359,0.102145,0.101931,0.101717,0.101503,0.101289,0.101075,0.100861,0.100647,0.100433,0.100219,0.100004,0.099790,0.099576,0.099362,0.099148,0.098934,0.098719,0.098505,0.098291,0.098077,0.097863,0.097648,0.097434,0.097220,0.097006,0.096791,0.096577,0.096363,0.096149,0.095934,0.095720,0.095506,0.095291,0.095077,0.094863,0.094648,0.094434,0.094220,0.094005,0.093791,0.093577"
0.658NaCl-0.342UCl3,"784.150000,789.360606,794.571212,799.781818,804.992424,810.203030,815.413636,820.624242,825.834848,831.045455,836.256061,841.466667,846.677273,851.887879,857.098485,862.309091,867.519697,872.730303,877.940909,883.151515,888.362121,893.572727,898.783333,903.993939,909.204545,914.415152,919.625758,924.836364,930.046970,935.257576,940.468182,945.678788,950.889394,956.100000,961.310606,966.521212,971.731818,976.942424,982.153030,987.363636,992.574242,997.784848,1002.995455,1008.206061,1013.416667,1018.627273,1023.837879,1029.048485,1034.259091,1039.469697,1044.680303,1049.890909,1055.101515,1060.312121,1065.522727,1070.733333,1075.943939,1081.154545,1086.365152,1091.575758,1096.786364,1101.996970,1107.207576,1112.418182,1117.628788,1122.839394,1128.050000,1133.260606,1138.471212,1143.681818,1148.892424,1154.103030,1159.313636,1164.524242,1169.734848,1174.945455,1180.156061,1185.366667,1190.577273,1195.787879,1200.998485,1206.209091,1211.419697,1216.630303,1221.840909,1227.051515,1232.262121,1237.472727,1242.683333,1247.893939,1253.104545,1258.315152,1263.525758,1268.736364,1273.946970,1279.157576,1284.368182,1289.578788,1294.789394,1300.000000","0.111228,0.110976,0.110723,0.110471,0.110218,0.109966,0.109713,0.109461,0.109208,0.108956,0.108703,0.108451,0.108198,0.107946,0.107693,0.107441,0.107188,0.106936,0.106683,0.106431,0.106178,0.105925,0.105673,0.105420,0.105167,0.104915,0.104662,0.104409,0.104157,0.103904,0.103651,0.103399,0.103146,0.102893,0.102640,0.102388,0.102135,0.101882,0.101629,0.101376,0.101124,0.100871,0.100618,0.100365,0.100112,0.099859,0.099606,0.099353,0.099100,0.098847,0.098594,0.098342,0.098089,0.097836,0.097583,0.097329,0.097076,0.096823,0.096570,0.096317,0.096064,0.095811,0.095558,0.095305,0.095052,0.094798,0.094545,0.094292,0.094039,0.093786,0.093532,0.093279,0.093026,0.092772,0.092519,0.092266,0.092012,0.091759,0.091506,0.091252,0.090999,0.090746,0.090492,0.090239,0.089985,0.089732,0.089478,0.089225,0.088971,0.088718,0.088464,0.088210,0.087957,0.087703,0.087449,0.087196,0.086942,0.086688,0.086435,0.086181"
0.5454LiF-0.3636NaF-0.091UF4,"923.000000,926.808081,930.616162,934.424242,938.232323,942.040404,945.848485,949.656566,953.464646,957.272727,961.080808,964.888889,968.696970,972.505051,976.313131,980.121212,983.929293,987.737374,991.545455,995.353535,999.161616,1002.969697,1006.777778,1010.585859,1014.393939,1018.202020,1022.010101,1025.818182,1029.626263,1033.434343,1037.242424,1041.050505,1044.858586,1048.666667,1052.474747,1056.282828,1060.090909,1063.898990,1067.707071,1071.515152,1075.323232,1079.131313,1082.939394,1086.747475,1090.555556,1094.363636,1098.171717,1101.979798,1105.787879,1109.595960,1113.404040,1117.212121,1121.020202,1124.828283,1128.636364,1132.444444,1136.252525,1140.060606,1143.868687,1147.676768,1151.484848,1155.292929,1159.101010,1162.909091,1166.717172,1170.525253,1174.333333,1178.141414,1181.949495,1185.757576,1189.565657,1193.373737,1197.181818,1200.989899,1204.797980,1208.606061,1212.414141,1216.222222,1220.030303,1223.838384,1227.646465,1231.454545,1235.262626,1239.070707,1242.878788,1246.686869,1250.494949,1254.303030,1258.111111,1261.919192,1265.727273,1269.535354,1273.343434,1277.151515,1280.959596,1284.767677,1288.575758,1292.383838,1296.191919,1300.000000","0.189745,0.189391,0.189036,0.188681,0.188327,0.187972,0.187617,0.187262,0.186908,0.186553,0.186198,0.185843,0.185488,0.185133,0.184777,0.184422,0.184067,0.183712,0.183356,0.183001,0.182646,0.182290,0.181935,0.181579,0.181223,0.180868,0.180512,0.180156,0.179800,0.179445,0.179089,0.178733,0.178377,0.178021,0.177664,0.177308,0.176952,0.176596,0.176239,0.175883,0.175527,0.175170,0.174814,0.174457,0.174100,0.173744,0.173387,0.173030,0.172673,0.172316,0.171960,0.171603,0.171245,0.170888,0.170531,0.170174,0.169817,0.169459,0.169102,0.168745,0.168387,0.168030,0.167672,0.167314,0.166957,0.166599,0.166241,0.165883,0.165525,0.165167,0.164809,0.164451,0.164093,0.163735,0.163376,0.163018,0.162660,0.162301,0.161943,0.161584,0.161226,0.160867,0.160508,0.160149,0.159790,0.159432,0.159073,0.158713,0.158354,0.157995,0.157636,0.157277,0.156917,0.156558,0.156199,0.155839,0.155479,0.155120,0.154760,0.154400"
0.85KCl-0.15UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.124926,0.124592,0.124259,0.123925,0.123591,0.123258,0.122924,0.122590,0.122257,0.121923,0.121589,0.121256,0.120922,0.120588,0.120255,0.119921,0.119588,0.119254,0.118920,0.118587,0.118253,0.117919,0.117586,0.117252,0.116918,0.116585,0.116251,0.115918,0.115584,0.115250,0.114917,0.114583,0.114250,0.113916,0.113582,0.113249,0.112915,0.112582,0.112248,0.111914,0.111581,0.111247,0.110914,0.110580,0.110246,0.109913,0.109579,0.109246,0.108912,0.108579,0.108245,0.107911,0.107578,0.107244,0.106911,0.106577,0.106244,0.105910,0.105577,0.105243,0.104910,0.104576,0.104242,0.103909,0.103575,0.103242,0.102908,0.102575,0.102241,0.101908,0.101574,0.101241,0.100907,0.100574,0.100240,0.099907,0.099573,0.099240,0.098906,0.098573,0.098240,0.097906,0.097573,0.097239,0.096906,0.096572,0.096239,0.095905,0.095572,0.095238,0.094905,0.094572,0.094238,0.093905,0.093571,0.093238,0.092905,0.092571,0.092238,0.091904"
0.75KCl-0.25UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.114685,0.114383,0.114080,0.113777,0.113474,0.113172,0.112869,0.112566,0.112264,0.111961,0.111658,0.111355,0.111053,0.110750,0.110447,0.110144,0.109842,0.109539,0.109236,0.108934,0.108631,0.108328,0.108025,0.107723,0.107420,0.107117,0.106815,0.106512,0.106209,0.105907,0.105604,0.105301,0.104998,0.104696,0.104393,0.104090,0.103788,0.103485,0.103182,0.102880,0.102577,0.102274,0.101972,0.101669,0.101366,0.101064,0.100761,0.100458,0.100156,0.099853,0.099550,0.099248,0.098945,0.098642,0.098340,0.098037,0.097734,0.097432,0.097129,0.096826,0.096524,0.096221,0.095918,0.095616,0.095313,0.095010,0.094708,0.094405,0.094103,0.093800,0.093497,0.093195,0.092892,0.092589,0.092287,0.091984,0.091682,0.091379,0.091076,0.090774,0.090471,0.090168,0.089866,0.089563,0.089261,0.088958,0.088656,0.088353,0.088050,0.087748,0.087445,0.087143,0.086840,0.086537,0.086235,0.085932,0.085630,0.085327,0.085025,0.084722"
0.65KCl-0.35UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.121949,0.121631,0.121313,0.120994,0.120676,0.120357,0.120039,0.119720,0.119402,0.119083,0.118765,0.118446,0.118128,0.117809,0.117491,0.117172,0.116854,0.116535,0.116217,0.115898,0.115580,0.115261,0.114943,0.114625,0.114306,0.113988,0.113669,0.113351,0.113032,0.112714,0.112395,0.112077,0.111758,0.111440,0.111121,0.110803,0.110485,0.110166,0.109848,0.109529,0.109211,0.108892,0.108574,0.108255,0.107937,0.107618,0.107300,0.106982,0.106663,0.106345,0.106026,0.105708,0.105389,0.105071,0.104752,0.104434,0.104116,0.103797,0.103479,0.103160,0.102842,0.102523,0.102205,0.101887,0.101568,0.101250,0.100931,0.100613,0.100294,0.099976,0.099658,0.099339,0.099021,0.098702,0.098384,0.098065,0.097747,0.097429,0.097110,0.096792,0.096473,0.096155,0.095837,0.095518,0.095200,0.094881,0.094563,0.094244,0.093926,0.093608,0.093289,0.092971,0.092652,0.092334,0.092016,0.091697,0.091379,0.091061,0.090742,0.090424"
0.5KCl-0.5UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.144795,0.144420,0.144044,0.143668,0.143293,0.142917,0.142542,0.142166,0.141791,0.141415,0.141040,0.140664,0.140289,0.139913,0.139538,0.139162,0.138786,0.138411,0.138035,0.137660,0.137284,0.136909,0.136533,0.136158,0.135782,0.135407,0.135031,0.134656,0.134280,0.133905,0.133529,0.133153,0.132778,0.132402,0.132027,0.131651,0.131276,0.130900,0.130525,0.130149,0.129774,0.129398,0.129023,0.128647,0.128271,0.127896,0.127520,0.127145,0.126769,0.126394,0.126018,0.125643,0.125267,0.124892,0.124516,0.124141,0.123765,0.123389,0.123014,0.122638,0.122263,0.121887,0.121512,0.121136,0.120761,0.120385,0.120010,0.119634,0.119259,0.118883,0.118508,0.118132,0.117756,0.117381,0.117005,0.116630,0.116254,0.115879,0.115503,0.115128,0.114752,0.114377,0.114001,0.113626,0.113250,0.112874,0.112499,0.112123,0.111748,0.111372,0.110997,0.110621,0.110246,0.109870,0.109495,0.109119,0.108744,0.108368,0.107992,0.107617"
